Parsing sentences from training set
Initial loss (7809426.9624207867, 4.7257675880596056e-13) theoretical step size 5.60717030489e-09
Iter #: 4370 loss (4511441.355906534, 0.56038674610645889)
Iter #: 4380 loss (4510841.3384468695, 0.56052293607143722)
Iter #: 4390 loss (4510243.3274660669, 0.56065854827301065)
Iter #: 4400 loss (4509647.3137064157, 0.56079358556642045)
Iter #: 4410 loss (4509053.2879590644, 0.5609280507919131)
Iter #: 4420 loss (4508461.2410637764, 0.56106194677361532)
Iter #: 4430 loss (4507871.1639086828, 0.56119527632117405)
Iter #: 4440 loss (4507283.0474302722, 0.56132804222844679)
Iter #: 4450 loss (4506696.8826130219, 0.56146024727471766)
Iter #: 4460 loss (4506112.6604893571, 0.56159189422353173)
Iter #: 4470 loss (4505530.3721394399, 0.56172298582400171)
Iter #: 4480 loss (4504950.0086909784, 0.56185352480986051)
Iter #: 4490 loss (4504371.5613190942, 0.56198351390075241)
Iter #: 4500 loss (4503795.0212461278, 0.56211295580107201)
Iter #: 4510 loss (4503220.3797415178, 0.56224185320043307)
Iter #: 4520 loss (4502647.6281215856, 0.56237020877414945)
Iter #: 4530 loss (4502076.7577493936, 0.5624980251824927)
Iter #: 4540 loss (4501507.7600345938, 0.56262530507176023)
Iter #: 4550 loss (4500940.626433244, 0.56275205107389781)
Iter #: 4560 loss (4500375.3484476376, 0.56287826580609335)
Iter #: 4570 loss (4499811.9176261844, 0.56300395187148633)
Iter #: 4580 loss (4499250.325563184, 0.56312911185916059)
Iter #: 4590 loss (4498690.5638986984, 0.56325374834382247)
Iter #: 4600 loss (4498132.6243183669, 0.5633778638867073)
Iter #: 4610 loss (4497576.498553263, 0.56350146103424115)
Iter #: 4620 loss (4497022.1783796726, 0.56362454231934511)
Iter #: 4630 loss (4496469.6556189656, 0.5637471102613778)
Iter #: 4640 loss (4495918.9221374318, 0.56386916736589665)
Iter #: 4650 loss (4495369.9698460363, 0.56399071612420393)
Iter #: 4660 loss (4494822.7907003229, 0.564111759014571)
Iter #: 4670 loss (4494277.3767001871, 0.56423229850163137)
Iter #: 4680 loss (4493733.7198896976, 0.56435233703639476)
Iter #: 4690 loss (4493191.8123569367, 0.56447187705662438)
Iter #: 4700 loss (4492651.646233798, 0.56459092098642949)
Iter #: 4710 loss (4492113.2136957888, 0.56470947123685411)
Iter #: 4720 loss (4491576.5069618803, 0.5648275302063438)
Iter #: 4730 loss (4491041.5182942338, 0.56494510027939338)
Iter #: 4740 loss (4490508.2399981283, 0.56506218382744178)
Iter #: 4750 loss (4489976.664421658, 0.5651787832097992)
Iter #: 4760 loss (4489446.7839555787, 0.56529490077179922)
Iter #: 4770 loss (4488918.5910331309, 0.56541053884693315)
Iter #: 4780 loss (4488392.0781297721, 0.56552569975515588)
Iter #: 4790 loss (4487867.237763037, 0.56564038580424469)
Iter #: 4800 loss (4487344.0624923203, 0.56575459928879501)
Iter #: 4810 loss (4486822.5449186312, 0.56586834249151408)
Iter #: 4820 loss (4486302.6776844282, 0.56598161768239008)
Iter #: 4830 loss (4485784.453473405, 0.56609442711841085)
Iter #: 4840 loss (4485267.8650102336, 0.56620677304509226)
Iter #: 4850 loss (4484752.9050603928, 0.56631865769521139)
Iter #: 4860 loss (4484239.5664299848, 0.5664300832887883)
Iter #: 4870 loss (4483727.8419654183, 0.56654105203520921)
Iter #: 4880 loss (4483217.7245532889, 0.56665156613023826)
Iter #: 4890 loss (4482709.2071201038, 0.56676162775825389)
Iter #: 4900 loss (4482202.2826320948, 0.56687123909216464)
Iter #: 4910 loss (4481696.944094942, 0.56698040229178104)
Iter #: 4920 loss (4481193.1845536567, 0.5670891195063934)
Iter #: 4930 loss (4480690.9970922275, 0.56719739287247406)
Iter #: 4940 loss (4480190.3748334954, 0.56730522451602139)
Iter #: 4950 loss (4479691.3109388808, 0.56741261655033182)
Iter #: 4960 loss (4479193.7986081699, 0.56751957107745543)
Iter #: 4970 loss (4478697.8310793005, 0.56762609018840693)
Iter #: 4980 loss (4478203.4016281115, 0.56773217596201331)
Iter #: 4990 loss (4477710.5035681315, 0.56783783046669123)
Iter #: 5000 loss (4477219.1302503226, 0.567943055758663)
--- 2764.080777168274 seconds ---
