Parsing sentences from training set
Initial loss (7809426.9624207867, 4.7257675880596056e-13) theoretical step size 5.60717030489e-09
Iter #: 4350 loss (5394926.8040128499, 0.04203717191618489)
Iter #: 4360 loss (5393552.8373505287, 0.042047553703870519)
Iter #: 4370 loss (5392183.4734018845, 0.042057893023010821)
Iter #: 4380 loss (5390818.6849159785, 0.042068190338134206)
Iter #: 4390 loss (5389458.44490097, 0.04207844610856646)
Iter #: 4400 loss (5388102.7266210532, 0.042088660787692016)
Iter #: 4410 loss (5386751.5035934998, 0.042098834823598504)
Iter #: 4420 loss (5385404.7495857328, 0.042108968658897551)
Iter #: 4430 loss (5384062.4386125486, 0.042119062730783703)
Iter #: 4440 loss (5382724.5449331719, 0.042129117471345782)
Iter #: 4450 loss (5381391.0430485904, 0.042139133307274701)
Iter #: 4460 loss (5380061.9076987188, 0.042149110660145983)
Iter #: 4470 loss (5378737.1138598211, 0.04215904994654579)
Iter #: 4480 loss (5377416.636741763, 0.042168951578110771)
Iter #: 4490 loss (5376100.4517854629, 0.042178815961364031)
Iter #: 4500 loss (5374788.5346602416, 0.042188643498210193)
Iter #: 4510 loss (5373480.8612614041, 0.042198434585615556)
Iter #: 4520 loss (5372177.407707639, 0.042208189615752068)
Iter #: 4530 loss (5370878.150338578, 0.042217908976282179)
Iter #: 4540 loss (5369583.0657123923, 0.042227593050292597)
Iter #: 4550 loss (5368292.1306033749, 0.042237242216022458)
Iter #: 4560 loss (5367005.3219995582, 0.042246856847709111)
Iter #: 4570 loss (5365722.6171004279, 0.042256437314738)
Iter #: 4580 loss (5364443.9933145512, 0.042265983982258684)
Iter #: 4590 loss (5363169.4282573834, 0.042275497211421403)
Iter #: 4600 loss (5361898.8997489298, 0.042284977358686887)
Iter #: 4610 loss (5360632.3858116176, 0.042294424776504601)
Iter #: 4620 loss (5359369.8646680564, 0.042303839813189796)
Iter #: 4630 loss (5358111.3147388836, 0.042313222813227899)
Iter #: 4640 loss (5356856.7146406174, 0.042322574116534853)
Iter #: 4650 loss (5355606.0431835642, 0.042331894059533193)
Iter #: 4660 loss (5354359.2793697454, 0.042341182974545678)
Iter #: 4670 loss (5353116.4023907641, 0.04235044118998111)
Iter #: 4680 loss (5351877.3916258253, 0.042359669030560286)
Iter #: 4690 loss (5350642.2266397085, 0.042368866816998918)
Iter #: 4700 loss (5349410.8871807531, 0.042378034866612027)
Iter #: 4710 loss (5348183.353178882, 0.04238717349262789)
Iter #: 4720 loss (5346959.6047436874, 0.042396283005179967)
Iter #: 4730 loss (5345739.6221624129, 0.042405363710278698)
Iter #: 4740 loss (5344523.3858981375, 0.042414415910776597)
Iter #: 4750 loss (5343310.8765877988, 0.042423439905901611)
Iter #: 4760 loss (5342102.0750403516, 0.042432435991387928)
Iter #: 4770 loss (5340896.9622349003, 0.04244140445957939)
Iter #: 4780 loss (5339695.5193188433, 0.042450345599583848)
Iter #: 4790 loss (5338497.7276060926, 0.042459259697003801)
Iter #: 4800 loss (5337303.5685752453, 0.04246814703446064)
Iter #: 4810 loss (5336113.0238677049, 0.042477007890935746)
Iter #: 4820 loss (5334926.0752860485, 0.042485842542591232)
Iter #: 4830 loss (5333742.7047921894, 0.042494651262091461)
Iter #: 4840 loss (5332562.8945056098, 0.042503434319309565)
Iter #: 4850 loss (5331386.6267016931, 0.042512191980784216)
Iter #: 4860 loss (5330213.8838099241, 0.042520924510227466)
Iter #: 4870 loss (5329044.6484122863, 0.042529632168214919)
Iter #: 4880 loss (5327878.9032415096, 0.042538315212375784)
Iter #: 4890 loss (5326716.6311793756, 0.042546973897465215)
Iter #: 4900 loss (5325557.8152551185, 0.042555608475259604)
Iter #: 4910 loss (5324402.4386437582, 0.042564219194740828)
Iter #: 4920 loss (5323250.4846643861, 0.04257280630200877)
Iter #: 4930 loss (5322101.9367786767, 0.042581370040474263)
Iter #: 4940 loss (5320956.7785891695, 0.04258991065084318)
Iter #: 4950 loss (5319814.9938377058, 0.042598428370821576)
Iter #: 4960 loss (5318676.5664038192, 0.042606923435647141)
Iter #: 4970 loss (5317541.4803032149, 0.042615396077973995)
Iter #: 4980 loss (5316409.7196861589, 0.042623846527678221)
Iter #: 4990 loss (5315281.2688359004, 0.042632275012097348)
Iter #: 5000 loss (5314156.112167201, 0.042640681755913096)
--- 2708.1882450580597 seconds ---
